timestamp,actual_temperature_24h,xgb_prediction,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2023-01-02 22:00:00,24.8,23.817286,22.6588648,24.9757072,22.205947,25.428625,21.73487175,25.89970025
2023-01-02 23:00:00,24.7,23.511751,22.3533298,24.6701722,21.900412,25.12309,21.42933675,25.59416525
2023-01-03 00:00:00,24.4,23.338268,22.1798468,24.4966892,21.726929,24.949607,21.25585375,25.42068225
2023-01-03 01:00:00,24.0,22.801428,21.643006800000002,23.9598492,21.190089,24.412767000000002,20.719013750000002,24.88384225
2023-01-03 02:00:00,23.7,22.76768,21.6092588,23.926101199999998,21.156340999999998,24.379019,20.68526575,24.850094249999998
2023-01-03 03:00:00,22.3,21.941147,20.7827258,23.0995682,20.329808,23.552486000000002,19.85873275,24.02356125
2023-01-03 04:00:00,22.0,21.89364,20.735218800000002,23.0520612,20.282301,23.504979000000002,19.811225750000002,23.97605425
2023-01-03 05:00:00,22.5,22.149817,20.9913958,23.308238199999998,20.538477999999998,23.761156,20.06740275,24.232231249999998
2023-01-03 06:00:00,23.0,22.286352,21.1279308,23.4447732,20.675013,23.897691000000002,20.20393775,24.36876625
2023-01-03 07:00:00,23.9,23.000296,21.8418748,24.158717199999998,21.388956999999998,24.611635,20.91788175,25.082710249999998
2023-01-03 08:00:00,25.6,24.822445,23.6640238,25.980866199999998,23.211105999999997,26.433784,22.74003075,26.904859249999998
2023-01-03 09:00:00,26.7,26.573448,25.4150268,27.7318692,24.962108999999998,28.184787,24.49103375,28.65586225
2023-01-03 10:00:00,27.1,27.462204,26.3037828,28.6206252,25.850865,29.073543,25.37978975,29.54461825
2023-01-03 11:00:00,27.2,27.736422,26.5780008,28.8948432,26.125083,29.347761000000002,25.65400775,29.81883625
2023-01-03 12:00:00,27.4,27.824282,26.6658608,28.9827032,26.212943,29.435621,25.74186775,29.90669625
2023-01-03 13:00:00,27.6,27.730415,26.5719938,28.8888362,26.119076,29.341754,25.64800075,29.81282925
2023-01-03 14:00:00,27.5,27.458874,26.300452800000002,28.6172952,25.847535,29.070213000000003,25.376459750000002,29.54128825
2023-01-03 15:00:00,27.3,27.123081,25.9646598,28.2815022,25.511741999999998,28.73442,25.04066675,29.20549525
2023-01-03 16:00:00,26.9,26.506626,25.3482048,27.6650472,24.895287,28.117965,24.42421175,28.58904025
2023-01-03 17:00:00,26.2,25.850939,24.6925178,27.0093602,24.2396,27.462278,23.76852475,27.93335325
2023-01-03 18:00:00,26.0,25.128988,23.9705668,26.2874092,23.517649,26.740327,23.04657375,27.21140225
2023-01-03 19:00:00,25.9,24.755644,23.5972228,25.9140652,23.144305,26.366983,22.67322975,26.83805825
2023-01-03 20:00:00,25.8,24.684105,23.5256838,25.8425262,23.072765999999998,26.295444,22.60169075,26.766519249999998
2023-01-03 21:00:00,25.5,24.634558,23.4761368,25.792979199999998,23.023218999999997,26.245897,22.55214375,26.716972249999998
2023-01-03 22:00:00,25.5,24.435093,23.2766718,25.593514199999998,22.823753999999997,26.046432,22.35267875,26.517507249999998
2023-01-03 23:00:00,25.4,24.346903,23.1884818,25.5053242,22.735564,25.958242000000002,22.26448875,26.42931725
2023-01-04 00:00:00,25.3,23.858622,22.7002008,25.0170432,22.247283,25.469961,21.77620775,25.94103625
2023-01-04 01:00:00,25.4,23.567436,22.4090148,24.7258572,21.956097,25.178775,21.48502175,25.64985025
